도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
상장 기업 업종 지도(2019),주식 투자자를 위한 종목 발굴 내비게이션,20190101,경제/경영,12000,9.5,300,0,11,0,0
하마터면 환율도 모르고 해외여행 갈 뻔 했다!,금융 초보자도 환율과 금리를 알면 돈의 흐름이 보이는,20181231,경제/경영,15000,6.3,252,1,25,0,0
대한민국 규제 백과,한국에서 4차 산업혁명을 가로막는것들,20181224,경제/경영,19800,0,248,1,10,0,0
사장의 품격,어떤 고비에서도 흔들리지 않고 중심을 찾는 힘,20190117,경제/경영,16000,10,386,1,6,0,0
리테일 바이블 2020,대한민국 최고 리테일 전문가들의 트렌드 리포트,20190102,경제/경영,23000,9.7,456,1,12,0,0
밑바닥부터 시작하는 주식투자,기본적 기술적 분석으로 주식투자 맥점 잡기,20190105,경제/경영,16000,9.2,284,1,15,0,0
푸드 트렌드. 2: 펀슈머,,20190102,경제/경영,15000,9.7,144,1,14,0,0
부의 지도를 넓힌 사람들,,20181231,경제/경영,16000,10,376,1,13,0,0
SKY 캐슬 대본집. 2,유현미 대본집,20190313,예술/대중문화,16800,9,440,1,13,0,0
수험생을 위한 영양 가득 아침밥상,"공부 체력을 보강하는 한 끼 집밥, 곰곰이밥상",20190220,요리,15000,10,192,0,18,0,0
리얼 도쿄(2019~2020)(리얼 시리즈 9),PLUS 요코하마 가마쿠라 에노시마 하코네,20190215,여행,17000,9.9,560,0,5,0,0
"나는 여성이고, 독립운동가입니다",다시 쓰는 독립운동 이야기,20190216,역사/문화,13500,10,224,1,17,0,0
모든 것의 시작에 대한 짧고 확실한 지식,"우주, 생명, 인간은 어떻게 시작되었을까요?",20190212,과학,15000,10,264,1,22,0,0
알뜰 살림 상식사전,"집 구하기, 청소, 세탁, 요리까지 한 권으로 완성
							
							
								|
								최소한의 도구로 끝내는 실전 살림 127",20190130,취미/실용/스포츠,17500,10,392,1,10,0,0
뱀파이어 도서관. 10,,20190125,만화,7000,9.9,192,0,12,0,0
척추의사 인생 진료실에서 환자를 만나다,8인의 척추 의사가 전하는 환자와 의사의 속깊은 치료 이야기,20190115,건강,12000,0,208,0,21,0,0
궁디 팡팡(두고두고 보고 싶은 그림책 81)(양장본 HardCover),,20190227,유아(0~7세),13000,10,40,0,5,0,0
"알아서 척척, 어린이 생활백과(양장본 HardCover)",,20190227,어린이(초등),13000,9.3,60,0,16,0,0
여성이라는 예술(아르테 S 1),우리는 각자의 슬픔에서 자란다,20190129,시/에세이,10000,10,244,1,8,0,0
로그 메일,제프리 하우스홀드 장편소설,20190207,소설,15000,0,256,1,5,0,0
글자 풍경,글자에 아로새긴 스물일곱 가지 세상,20190130,인문,15000,9,300,1,5,0,0
신부님 우리들의 신부님. 1,,20190215,소설,12700,10,346,0,15,0,0
SKY 캐슬 대본집. 1,유현미 대본집,20190313,예술/대중문화,16800,9.9,484,1,13,0,0
제국에서 민국으로 가는 길,대한민국 임시정부 27년을 걷다,20190122,역사/문화,18000,9.6,388,1,14,0,0
당신의 운동은 몸개그였다,바디스컬터 RYU가 알려 주는 셀프 체형 교정 운동과 다이어트,20190307,건강,15500,10,288,1,13,0,0
로봇이 궁금해!(양장본 HardCover),로봇에 관한 모든것,20190210,어린이(초등),15000,0,68,0,8,0,0
코미 양은 커뮤증입니다. 10(S 코믹스),,20190221,만화,5000,10,192,1,16,0,0
미휴의 디자인 천연비누,내 피부에 딱 맞춰 디자인한 핸드메이드 비누,20190125,취미/실용/스포츠,17000,9.8,264,0,12,0,0
극장판 포켓몬스터 모두의 이야기 무비스토리북(양장본 HardCover),,20190125,유아(0~7세),10000,10,63,0,24,0,0
팟캐스터,나는 내 팟캐스트가 제일 재밌다,20190129,시/에세이,11000,0,276,1,4,0,0
공감 연습,부서진 심장과 고통과 상처와 당신에 관한 에세이,20190121,인문,15000,10,386,1,5,0,0
나를 채우는 인문학(백 권의 책이 담긴 한 권의 책 시리즈 인문편),문득 내 삶에서 나를 찾고 싶어질 때,20190214,인문,18500,9.6,548,1,10,0,0
초록 자수,메리데이와 함께하는 식물 프랑스 자수,20190201,취미/실용/스포츠,16000,9.3,156,0,5,0,0
꼬마 마법사 크레베트(양장본 HardCover),,20190218,어린이(초등),14000,0,120,0,11,0,0
아르슬란 전기. 9,,20190225,만화,5500,10,192,1,10,0,0
집에는 규칙이 있어요!(규칙은 규칙이다 1)(양장본 HardCover),,20190130,유아(0~7세),13000,0,48,1,12,0,0
의사에게 의지하지 않아도 암은 사라진다,내과 의사인 내가 암에 걸렸을 때 실천하게 될 기본 치료법,20190228,건강,15300,10,256,1,21,0,0
다이나믹 드로잉,,20190220,예술/대중문화,20000,8.9,224,0,8,0,0
저 청소일 하는데요?,,20190207,시/에세이,14000,9.4,224,1,11,0,0
합리적 의심,도진기 장편소설,20190211,소설,13800,9.3,306,1,6,0,0
미루기의 천재들,"레오나르도 다빈치와 찰스 다윈에서
							
							
								|
								당신과 나에게로 이어지는 미루기의 역사",20190212,인문,13800,9,240,1,8,0,0
누구일까? 식물 친구. 2: 꽃과 나무(처음 자연 관찰 도감)(양장본 HardCover),,20190215,유아(0~7세),13800,10,132,0,21,0,0
위두(Wee Doo)(1호),,20190207,잡지,7000,0,371,0,2,0,0
소잉 하루에 Vol. 21: 리넨으로 만드는 엄마와 딸의 커플룩 36,실물크기 패턴 2매(4면) 34작품 수록,20190128,취미/실용/스포츠,16000,9.4,136,0,38,0,0
가까이서 보는 미술관,명화를 이해하는 60가지 주제,20190131,예술/대중문화,25000,8.8,374,1,11,0,0
허니문 샐러드. 5,,20190228,,,9.4,0,0,10,0,0
큰 가슴의 발레리나,,20190211,소설,14000,10,280,1,10,0,0
루미 시집,,20190128,시/에세이,12000,7.9,180,1,5,0,0
코튼 캔디 캔디 뿅뿅(양장본 HardCover),,20190130,유아(0~7세),15000,0,52,1,11,0,0
불한당: 나쁜 놈들의 세상(시나리오)(양장본 HardCover),,20190218,예술/대중문화,14000,0,160,1,14,0,0
마법사 안젤라와 꿈도둑(세바퀴저학년책읽기 3단계 20),,20190220,어린이(초등),8900,10,120,0,12,0,0
코코지니의 친절한 재봉틀 교실(실물 패턴 수록),기초부터 차근차근! 초보자를 위한 실용 생활 소품 34가지 만들기,20190125,취미/실용/스포츠,17500,9.7,168,1,16,0,0
고민이 고민입니다,일상의 고민을 절반으로 줄이는 뇌과학과 심리학의 힘,20190220,인문,15800,9.2,288,1,9,0,0
중력,권기태 장편소설,20190211,소설,14800,9.1,456,1,2,0,0
온라인 게임의 신부는 여자아이가 아니라고 생각한 거야?. 3(SL코믹스),,20190210,만화,5000,0,162,1,33,0,0
좋아하는 일을 계속해보겠습니다,"흔들리지 않고, 마음먹은 대로
							
							
								|
								키미앤일이 에세이",20190222,시/에세이,13800,9.9,220,1,16,0,0
먹기 전에는 꼭 손을 씻어요(베이비버스 좋은 습관 기르기)(양장본 HardCover),,20190215,유아(0~7세),12000,0,48,0,15,0,0
로로로 초등 과학 3학년,"동시로 생각하고, 수필로 이해하고, 문제로 논술하는",20190304,어린이(초등),11200,0,126,0,13,0,0
희망은 과거에서 온다,김진영의 벤야민 강의실,20190131,인문,20000,9.8,360,0,11,0,0
나에게 꽃의 멜랑콜리. 4,,20190315,만화,5000,9.5,196,1,14,0,0
연애의 감정학(K-픽션 시리즈 24),How to Break Up Like a WInner,20190215,소설,8500,0,120,1,7,0,0
우울해도 괜찮아,우울증과 함께 살아가는 법,20190215,시/에세이,12000,10,240,0,8,0,0
NCSOFT 게임 OST 공식 피아노 스코어(+한정판 블레이드앤소울 장패드)(양장본 HardCover),,20190218,예술/대중문화,40000,0,312,0,24,0,0
고양이 본능 사전,고양이 행동 심리학자 잭슨 갤럭시가 말하는 고양이와 공존하는 법,20190208,취미/실용/스포츠,17000,9.6,384,1,9,0,0
로로로 초등 과학 4학년,"동시로 생각하고, 수필로 이해하고, 문제로 논술하는",20190304,어린이(초등),11500,0,134,0,13,0,0
불한당: 나쁜 놈들의 세상(포토+스토리보드)(양장본 HardCover),,20190218,예술/대중문화,21000,0,296,0,14,0,0
고양이를 위한 손뜨개,,20190128,취미/실용/스포츠,11800,10,80,1,11,0,0
가극 나라의 앨리스. 3,,20190315,만화,5000,0,196,1,13,0,0
단지 결혼을 하고 싶은 건데 이게 다 무슨 일이래요,서양수 결혼 에세이,20190130,시/에세이,14300,9.5,288,1,28,0,0
문학과 종교(현대의 지성 169),,20190125,인문,24000,10,448,0,6,0,0
백상아리,김춘규 장편소설,20190129,소설,14000,0,248,1,4,0,0
로로로 초등 과학 5학년,"동시로 생각하고, 수필로 이해하고, 문제로 논술하는",20190304,어린이(초등),11800,0,150,0,13,0,0
젤다,"젤다의 편에서 젤다를 읽다
							
							
								|
								그녀의 알려지지 않은 소설과 산문",20190207,소설,13000,9.7,226,1,2,0,0
뮤지컬 탐독,내 책상 위의 위대한 판타지,20190130,예술/대중문화,20000,9.1,380,1,6,0,0
Everyday Flowers: 일상의 꽃,,20190114,취미/실용/스포츠,19000,9.6,260,0,23,0,0
남겨둘 시간이 없답니다(양장본 HardCover),중요한 것들에 대한 사색,20190129,시/에세이,13000,9.3,322,1,12,0,0
은하영웅전설. 6,,20190225,만화,5500,10,208,1,9,0,0
노발리스(현대의 지성 170),,20190131,인문,18000,0,312,0,4,0,0
죽지 않고 살아내줘서 고마워,민슬비 에세이,20190206,시/에세이,13800,9.8,216,1,15,0,0
도우미 여우 센코 씨. 1,,20190221,만화,5000,9.6,164,1,14,0,0
NCSOFT 게임 OST 공식 피아노 스코어(+한정판 아이온 장패드)(양장본 HardCover),,20190218,예술/대중문화,40000,0,312,0,24,0,0
그 애를 만나다(푸른도서관 82)(양장본 HardCover),,20190315,소설,13000,10,184,1,8,0,0
우연이 아닌 선택이 미래를 바꾼다(아우름 36),선택을 마주하는 우리의 자세,20190211,인문,10000,10,200,1,18,0,0
우리가 글을 몰랐지 인생을 몰랐나(양장본 HardCover),여든 앞에 글과 그림을 배운 순천 할머니들의 그림일기,20190201,시/에세이,18000,9.5,192,0,18,0,0
일러스트 해체신서(다시 시작하는)(쉽게 배우는 만화),,20190128,예술/대중문화,16500,9.8,175,1,9,0,0
예를 들어 라스트 던전 앞 마을의 소년이 초반 마을에서 사는 듯한 이야기. 1(노엔코믹스(Noen Comics)),,20190201,만화,5500,10,192,0,43,0,0
"마음독립, 스스로 나를 선언하다",정신건강의학과 전문의가 전하는 치유와 위로의 메시지,20190211,인문,15000,10,336,0,17,0,0
프란츠 슈베르트,,20190131,예술/대중문화,17000,8.3,184,1,8,0,0
내 여친이 너무 성실한 처녀 빗치인 건. 5,,20190228,만화,5500,10,142,1,24,0,0
내일이 보이지 않을 때당신에게 힘을 주는 책,,20190201,시/에세이,15000,10,355,0,24,0,0
"내 인생, 방치하지 않습니다",,20190220,인문,14800,8.9,304,0,15,0,0
노보 씨와 그녀?. 8,,20190215,만화,7000,10,194,1,12,0,0
내 우주는 온통 너였어,"마음이 쏟아지던 그날의 밤, 우리의 반짝이는 이야기",20190211,시/에세이,14000,9.9,248,1,12,0,0
예쁨주의 소녀 컬러링북(쉽게 그리는 색연필 드로잉)(46),,20190131,예술/대중문화,15800,8.8,164,0,12,0,0
번역의 시대 번역의 문화정치(1945-1969)(한국연구원 동아시아 심포지아 2)(양장본 HardCover),냉전 지(知)의 형성과 저항담론의 재구축,20190105,인문,31000,0,452,0,15,0,0
나를 지켜준 편지,,20190131,시/에세이,13000,9.8,232,1,9,0,0
퀸 피아노&보컬 컬렉션,피아노 반주+멜로디+가사악보-3단-,20190131,예술/대중문화,9000,10,96,0,12,0,0
승승장구 학급경영(허승환 나승빈의),국내 최고의 멘토에게 배우는 학급경영의 모든 것,20180219,인문,18000,9.5,346,0,9,0,0
"그리고, 조금만 더 사랑(뉴루비코믹스 2277)",,20190225,,,8.3,0,0,13,0,0
"은하철도 999, 너의 별에 데려다줄게",어른이 되기 위해 거쳐야 하는 안드로메다 횡단 안내서,20190131,시/에세이,16000,7,344,1,21,0,0
아이템. 1,"MBC 드라마 <아이템> 원작만화!
							
							
								|
								2019년 최고의 기대작!",20190211,만화,13000,10,280,0,6,0,0
채식의 철학,"동물권을 넘어서, 우리가 꼭 알아야 할 음식과 동물에 관한 윤리",20190218,인문,16000,6.9,260,1,6,0,0
조선 이후 우리옷 한복이야기,,20190215,예술/대중문화,17000,9.4,168,0,15,0,0
발정 버니,,20190215,,,5,0,0,5,0,0
나도 수채화 잘 그리면 소원이 없겠네(소원풀이 시리즈 8),"도구 사용법부터 꽃 그리기까지, 초보자를 위한 4주 클래스",20190131,예술/대중문화,13800,9.8,180,1,20,0,0
문신공방 셋,,20181228,인문,30000,0,484,0,6,0,0
활자 안에서 유영하기,깊고 진하게 확장되는 책 읽기,20190215,인문,15000,9.3,244,1,11,0,0
집사들의 침묵. 3,,20190215,만화,5000,10,196,1,10,0,0
NCSOFT 게임 OST 공식 피아노 스코어(+한정판 리니지 장패드)(양장본 HardCover),,20190218,예술/대중문화,40000,0,312,0,24,0,0
차이니즈 봉봉클럽. 4: 광저우,,20190208,만화,13800,10,288,0,17,0,0
세상에서 가장 재미있는 61가지 심리실험: 인간관계편,관계를 디자인하는 효과적인 방법,20190225,인문,17000,9.6,360,1,29,0,0
"그림, 색에 관한 모든 것",,20190214,예술/대중문화,16800,10,174,0,14,0,0
무타협 미식가,맛의 달인 로산진의 깐깐한 미식론,20190130,인문,15000,9.6,240,0,7,0,0
영문 캘리그라피(펜으로 시작하는),기초부터 차근차근 30일 완성,20190129,예술/대중문화,17800,9.8,224,0,8,0,0
파티피플!. 1,,20190215,만화,5500,0,168,1,8,0,0
오전 3시의 불협화음(Lady Brunch),,20190215,만화,7000,10,176,1,11,0,0
"신체, 대중들, 역량",스피노자와 그의 동시대인들,20190130,인문,19000,10,232,1,11,0,0
숲속에서: 수채 컬러링 북,,20190131,예술/대중문화,15000,10,120,1,14,0,0
천년 향가의 비밀,,20190131,인문,14800,8.8,313,1,9,0,0
매일 스케치 푸드(Daily Sketch Series 10),,20190201,예술/대중문화,6800,10,168,1,9,0,0
개코형사 ONE코. 12,,20190215,만화,4200,10,196,1,13,0,0
배토의 피아노 연주(#하루 한 곡 #쉽게 따라 하는)(스프링),,20190131,예술/대중문화,18000,10,251,0,10,0,0
변변찮은 마술강사와 금기교전. 7(SL코믹스),,20190210,만화,5000,10,172,1,18,0,0
리쿠도. 10,,20190228,만화,5000,10,192,1,7,0,0
미소녀작화 제로부터 배우는 프로의 기술,,20190131,예술/대중문화,16000,10,156,0,21,0,0
주 인법 마계전생. 2,,20190228,만화,5200,9.5,192,1,12,0,0
북유럽이 좋아!,"핀란드,스웨덴,덴마크,노르웨이 건축디자인여행",20190208,예술/대중문화,15000,8.5,144,1,8,0,0
퀸 베스트 밴드스코어,,20190131,예술/대중문화,19000,0,248,1,11,0,0
죄수 리쿠. 34,,20190228,만화,4500,10,192,1,9,0,0
쟈히님은 기죽지 않아!. 1,,20190228,만화,6000,10,178,1,15,0,0
변녀. 7,이상한 여자고등학생 아마쿠리센코,20190228,만화,5200,10,160,1,5,0,0
80세 마리코. 3,,20190228,만화,5500,8.8,160,1,10,0,0
레드문. 9(양장본 HardCover),,20190125,만화,13000,9.2,374,0,6,0,0
신체 찾기. 10,,20190225,,,10,0,0,9,0,0
나는 미남. 3,,20190215,만화,5500,10,192,1,8,0,0
교토 담배가게 요리코. 1,,20190215,만화,5500,6.7,176,1,14,0,0
하늘색 플러터. 1,,20190315,만화,5000,10,156,1,10,0,0
IM 임호텝. 11,,20190310,만화,5000,10,248,1,10,0,0
아냐의 유령(에프 그래픽 컬렉션)(양장본 HardCover),,20190225,만화,18000,0,221,1,6,0,0
별이 내리는 붓(하),,20190220,,,0,0,0,8,0,0
별이 내리는 붓(상),,20190220,,,0,0,0,8,0,0
망각의 표식과 공주. 5,,20190215,만화,4500,0,192,1,13,0,0
초콜릿 컨퓨전. 1(루나코믹스),,20190214,만화,5000,8.3,164,1,10,0,0
그때까지는 너의 친구,,20190215,,,7.5,0,0,11,0,0
콜드 피버,,20190210,,,10,0,0,5,0,0
급료는 남친입니다. 1,,20190215,만화,5000,9.2,176,1,12,0,0
마음의 문장들. 2(양장본 HardCover),감성 중국어 필사책,20191211,외국어,12500,0,176,0,10,0,0
한 권으로 끝내는 종이접기(길벗스쿨 놀이책),"국내 최다 185작품
							
							
								|
								부록: 색종이",20191209,유아(0~7세),12800,9.7,252,1,14,0,0
우리가 간신히 희망할 수 있는 것(양장본 HardCover),김영민 논어 에세이,20191125,인문,15000,9.6,276,1,18,0,0
케톤하는 몸,Dr.머콜라의 최강의 저탄고지 교과서,20191202,건강,18800,9.2,428,1,6,0,0
사계절 밀크티 시간,밀크티와 티푸드로 즐기는 나만의 홈카페,20191205,요리,14000,9.2,144,1,10,0,0
"일상, 과학다반사",세상 읽는 눈이 유쾌해지는 생활밀착형 과학에세이,20191204,과학,15800,10,272,0,9,0,0
틀 밖에서 놀게 하라,세계 창의력 교육의 노벨상 ‘토런스상’ 김경희 교수의 창의영재 교육법,20191224,가정/육아,17800,8.8,368,1,11,0,0
