도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
독의 꽃(양장본 HardCover),"2019 동인문학상 수상작
							
							
								|
								최수철 장편소설",20190514,소설,15000,8.5,548,1,4,0,0
국어 행정법 행정학 봉투모의고사(군무원)(각 5회분)(2019)(에듀윌),"시험장 조건 그대로! 오직 군무원만을 위한 마지막 모의고사
							
							
								|
								국방부/육군/해군/공군 군무원 대비",20190501,취업/수험서,15000,9.4,200,0,17,0,0
정통테니스,기초 이론에서 부터 실기완성까지,20190530,취미/실용/스포츠,22000,10,542,0,5,0,0
혁신가의 교육법,어떻게 교실의 변화를 이끌어 내고 학생에게 더 나은 기회를 제공할 것인가,20190503,인문,15800,10,304,1,8,0,0
초연결사회의 탄생,모든 것은 어떻게 연결되었나,20190509,컴퓨터/IT,18000,0,440,0,9,0,0
가족의 온도(양장본 HardCover),개성 만점 입양 가족의 하나되는 시간,20190508,시/에세이,18000,10,136,0,6,0,0
동물농장에서 너도 찾았니?(양장본 HardCover),머리가 좋아지는 숨은그림찾기,20190503,유아(0~7세),11000,9.4,31,0,14,0,0
초등영문법 3800제. 1,,20190412,어린이영어,9900,9.4,232,0,14,0,0
면접마스터(2019)(해커스 공무원)(개정판),7급 9급 전 직렬 면접 대비,20190507,취업/수험서,25900,8.6,464,0,5,0,0
속도에서 깊이로(리커버 에디션),철학자가 스마트폰을 버리고 월든 숲으로 간 이유,20190429,인문,16000,10,356,1,8,0,0
정통농구교본,기초 이론에서 부터 실기완성까지,20190530,취미/실용/스포츠,22000,7.5,521,0,6,0,0
흙담에 그리다,,20190426,시/에세이,12000,0,184,0,7,0,0
머리가 좋아지는 똑똑 종이접기(영국 초등학교 선생님이 가르쳐주는),,20190503,유아(0~7세),12000,9.1,198,1,16,0,0
장정훈 경찰학개론 최신기출문제(2019)(개정증보판),,20190507,취업/수험서,28000,10,639,0,16,0,0
초등영문법 3800제. 2,,20190412,어린이영어,9900,9.7,208,0,14,0,0
더 괜찮은 웹 개발자가 되기 위한 리액트 스타일 가이드,프런트엔드를 아우르는 사용자 중심의 모던 UI 컴포넌트 설계와 개발,20190425,컴퓨터/IT,25000,0,464,1,30,0,0
옷 만드는 법,패션의 시작,20190415,취미/실용/스포츠,26000,0,293,0,7,0,0
마음으로부터 일곱 발자국,내 감정을 똑바로 보기 위한 신경인류학 에세이,20190426,인문,16000,9.2,360,1,13,0,0
이런저런 곰돌이(보드북)(보드북),,20190429,유아(0~7세),10500,10,28,0,8,0,0
이정혁 혁명국어(2020)(전4권),단기 합격자의 공부법을 담은 기본서,20190510,취업/수험서,53000,0,1344,0,8,0,0
초등영문법 3800제. 3,,20190412,어린이영어,9900,9.6,240,0,14,0,0
엑셀 바이블,"모든 버전 사용 가능
							
							
								|
								실무에 최적화된 엑셀 사용서",20190508,컴퓨터/IT,36000,9.9,1096,1,6,0,0
Fruits Market(후르츠 마켓)(자기만의 방 Room No. 308)(양장본 HardCover),수채화 컬러링 노트,20190514,예술/대중문화,12500,9.7,96,0,13,0,0
엄마와 아이가 함께 입는 커플 옷 만들기(핸드메이드 시크릿 레시피),DOUDOU의 쉽고 예쁜 아이 옷 & 여성복,20190425,취미/실용/스포츠,19800,8.4,192,1,22,0,0
세상을 흔들어라 콘텐츠의 힘!(청소년인문 11),‘구독’과 ‘좋아요’로 여는 십대의 내일,20190429,인문,13000,0,192,1,16,0,0
핸드백 대신 배낭을 메고,,20190429,시/에세이,15000,9,256,1,13,0,0
숫자 숨바꼭질(그림책봄 2)(양장본 HardCover),,20190501,유아(0~7세),12000,0,44,0,7,0,0
시크릿 캐릭터 드로잉,,20190425,예술/대중문화,14000,9.4,732,0,11,0,0
수비니겨 날로 쓰는 어법과 국어 규범 세트(2020)(선재국어)(전2권),,20190515,취업/수험서,28000,9.5,560,0,23,0,0
초등영문법 3800제. 4,,20190412,어린이영어,9900,9.6,272,0,14,0,0
깃털 도둑,"아름다움과 집착, 그리고 세기의 자연사 도둑",20190503,시/에세이,16000,9.2,428,1,5,0,0
쇼핑몰 창업&마케팅(누구나 따라하는),성공하는 인터넷 쇼핑몰 도전하기,20190425,컴퓨터/IT,25000,9.4,488,1,10,0,0
꽃보다 다육이,,20190430,취미/실용/스포츠,13000,8.8,100,1,7,0,0
문학이론(오픈예일코스),예일대학 최고의 명강의,20190429,인문,22000,8.2,672,1,4,0,0
노희양 세법 OX(2020),"세법 정오판단문제 대비 특화 교재
							
							
								|
								OX 자동 숙달 시스템을 통해 쉬워진 세법을 경험하라",20190510,취업/수험서,25000,0,416,0,9,0,0
"유감스러운 생물, 수컷","생물학으로 바라보는 남성의 진화와 멸종사
							
							
								|
								기생충 박사의 눈에 비친 안타까운 수컷의 세계",20200306,과학,13800,10,196,1,12,0,0
더 해빙(The Having)(양장본 HardCover),부와 행운을 끌어당기는 힘,20200301,자기계발,16000,9,344,1,4,0,0
최고의 이름(북극곰 꿈나무 그림책 62)(양장본 HardCover),루치루치 그림책,20200228,유아(0~7세),15000,0,52,1,6,0,0
"처음, 빵을 만들다",,20200316,요리,19800,0,148,1,10,0,0
설악산 아모르 야생화 아모르,,20200310,취미/실용/스포츠,16000,0,253,0,15,0,0
개발자의 디자인 독해력,비주얼 씽킹으로 이해하는 클린 디자인 법칙,20200305,컴퓨터/IT,22000,10,408,1,12,0,0
라미의 잘 빠진 다이어트 레시피,모태뚱뚱 영양사 다이어터 89kg에서 48kg으로,20200303,건강,14500,9.8,272,1,17,0,0
녹나무의 파수꾼(양장본 HardCover),,20200317,소설,17800,9.4,556,1,8,0,0
귀멸의 칼날. 16,,20200315,만화,5000,9.9,192,1,10,0,0
조선의 다섯 궁궐(왕과 함께 펼쳐 보는)(한 장 한 장 우리 역사),,20200302,어린이(초등),15000,0,64,0,9,0,0
쓰고 싸우고 살아남다,글쓰기로 한계를 극복한 여성 25명의 삶과 철학,20200308,인문,15000,9.5,256,1,11,0,0
상상력에게(세계시인선 41),,20200308,시/에세이,11000,9.6,184,1,5,0,0
24시간 시대의 탄생,1980년대의 시간정치,20200302,역사/문화,18000,10,316,0,11,0,0
교육부와 무너진 법치,,20200302,정치/사회,29000,0,461,1,11,0,0
부동산 투자로 진짜 인생이 시작됐다,평범한 전업맘에서 부동산의 여왕이 되기까지,20200305,경제/경영,18000,9.5,316,1,19,0,0
적당히 육아법,스스로 잘하는 아이로 키우는 0~7세 최강의 부모 습관,20200313,가정/육아,16800,9.4,256,1,7,0,0
처음 시작하는 만화 통계학,AI시대의 무기가 될 통계학 기초 개념 44,20200310,과학,14800,9.7,252,1,14,0,0
조리 도구의 세계,행복하고 효율적인 요리 생활을 위한 콤팩트 가이드,20200302,요리,17000,10,288,0,9,0,0
감기약의 불편한 진실(핵심만 읽는 전나무숲 건강이야기 1),,20200317,건강,8500,9.2,120,0,11,0,0
우리 아이 초등 교육 대백과,초등 입학 전부터 초등 6년까지 교육 로드맵을 완성하라!,20200220,가정/육아,22000,10,520,0,15,0,0
실리콘 제국,거대 기술기업은 우리의 미래를 어떻게 훔쳤는가,20200229,경제/경영,18000,8.2,392,1,6,0,0
아름다운 딱따구리를 보았습니다(Dear 그림책)(양장본 HardCover),,20200228,유아(0~7세),14000,8.3,128,0,16,0,0
엔트리와 함께 떠나는 코딩 모험,"미지의 마을에서 도와 달라는 연락이 왔어요!
							
							
								|
								융합 기술 코딩 교육의 정석",20200228,컴퓨터/IT,13000,10,124,1,17,0,0
골든 카무이. 20,,20200331,만화,5000,9.5,202,1,10,0,0
수전 손택의 말(경쾌한 에디션),,20200305,인문,8500,10,192,1,8,0,0
질병이 바꾼 세계의 역사,인류를 위협한 전염병과 최고 권력자들의 질병에 대한 기록,20200319,역사/문화,17000,9.2,376,1,13,0,0
카카오프렌즈 놀이한국사. 3: 조선(상),"조선 건국~영조,정조 시대",20200306,어린이(초등),13800,10,108,0,19,0,0
슬픔은 날개 달린 것(양장본 HardCover),맥스 포터 장편소설,20200302,소설,12500,9.1,176,1,11,0,0
믿음의 마법,나의 인생을 바꾼 성공 공식 everything=figure out,20200226,자기계발,16000,9.6,340,1,6,0,0
난데없이 도스토옙스키,난데없는 퇴사로 시작된 생존 '고전' 읽기,20200305,시/에세이,13800,10,288,0,11,0,0
"진보도 싫고, 보수도 싫은데요",청년 정치인의 현실 정치 브리핑,20200302,정치/사회,11000,7,224,1,16,0,0
새는 건축가다(양장본 HardCover),자연에서 발견한 가장 지적이고 우아한 건축 이야기,20200304,과학,17500,10,188,1,7,0,0
"산 음식, 죽은 음식",호모 사피엔스는 무엇을 먹도록 설계된 동물인가,20200315,건강,16000,10,336,1,11,0,0
업계지도(2020~2021)(투자처가 한 눈에 보이는),투자 고수들의 업종별 재무제표 독해법,20200228,경제/경영,28000,9.5,394,0,4,0,0
나의 첫 베이킹 수업,"정말 쉽고 맛있는 베이킹 레시피 54
							
							
								|
								기본 빵부터 쿠키, 스콘, 타르트, 케이크까지",20200306,요리,14000,9.3,216,0,11,0,0
블루 자이언트 슈프림. 5,,20200331,만화,6500,9.6,200,1,14,0,0
비교와 연동으로 본 19세기 동아시아,동아시아사의 새로운 발견,20200221,역사/문화,27000,8.8,408,0,20,0,0
꽃과 나비(단비청소년 문학),,20200310,소설,12000,10,160,0,5,0,0
카카오프렌즈 놀이한국사. 4: 조선(하),세도 정치~대한 제국,20200306,어린이(초등),13800,10,92,0,19,0,0
제법 안온한 날들,당신에게 건네는 60편의 사랑 이야기,20200305,시/에세이,15000,9.3,328,1,9,0,0
곰 사냥을 떠나자(보드북),,20200225,유아(0~7세),13000,10,30,0,9,0,0
스마트폰 쉽게 배우기(신 중년을 위한)(개정판 3판),,20200410,컴퓨터/IT,17000,0,224,0,11,0,0
"트럼프, 아베, 문재인",터놓고 풀어낸 한미일 게임 체인저의 속내,20200311,정치/사회,16000,7.5,332,1,12,0,0
말투를 바꿨더니 아이가 공부를 시작합니다,,20200303,가정/육아,14800,9.4,296,1,22,0,0
하버드 인생학 특강,세계 최고 지성들을 울린 마지막 강의·마지막 질문,20200221,자기계발,16800,8.3,288,1,10,0,0
한 번이라도 끝까지 버텨본 적 있는가,승부는 폭발력이 아니라 버티는 힘에서 갈린다,20200229,자기계발,14500,9.7,208,1,20,0,0
그림 쏙 세계사,인류 탄생부터 소련 해체까지 역사를 바꾼 300장면을 만나다,20200224,역사/문화,21000,9.6,592,0,8,0,0
대한민국 부동산 초보를 위한 아파트 투자의 정석,마흔 전에 내 집 마련부터 부동산 투자까지,20200311,경제/경영,16000,9.3,304,1,26,0,0
오준석의 플러터 생존 코딩(소문난 명강의),Flutter와 Dart 입문부터 안드로이드와 iOS용 3가지 앱 개발까지,20200301,컴퓨터/IT,28000,7.8,324,1,14,0,0
엄마표 꼬물꼬물 종이접기,누리·초등 교육 과정에 맞춘 1년 12개월 창의적 놀이 활동,20200302,유아(0~7세),11500,10,140,0,13,0,0
오늘 밤은 굶고 자야지,박상영 에세이,20200316,시/에세이,13500,9,260,1,12,0,0
장난을 잘 치는 타카기양. 12,,20200331,만화,5000,10,156,1,17,0,0
수학에세이. 1,민경우 수학 교육연구소,20200306,과학,12800,0,156,0,8,0,0
어쩌다 보니 살아남았습니다,지구에서 사라지면 절대로 안 될 101종의 이상한 동물도감,20200226,어린이(초등),12800,9.5,168,0,14,0,0
대변환 시대의 한국 외교,포스트 팍스 아메리카노와 우리의 미래,20200226,정치/사회,28000,10,612,1,13,0,0
기억 전달자(비룡소 그래픽노블)(양장본 HardCover),아이스너 상 수상 작가가 그래픽 노블로 재탄생시킨 로이스 로리의 SF 명작,20200305,소설,16000,8.9,192,1,6,0,0
미피 베이비 포토북(양장본 HardCover),"우리 아기 첫 만남부터 돌까지, 사진과 이야기로 엮은 성장 기록 그림책",20200225,가정/육아,18000,10,30,0,10,0,0
세상을 바꾼 재판 이야기(세계는 내 친구 시리즈 1),논리력과 사고력을 키워 주는 청소년 세계사,20200130,역사/문화,15000,0,248,0,13,0,0
편의점(안전가옥 앤솔로지 4),,20200301,소설,13000,10,302,1,3,0,0
더 이상 가난한 부자로 살지 않겠다(양장본 HardCover),"하루 한 시간, 당신을 진짜 부자로 만들어 주는 라테 효과 3가지",20200228,경제/경영,15000,9.7,236,1,19,0,0
학력은 가정에서 자란다,"‘자녀를 명문대에 보낸 가정의 공통점은?’
							
							
								|
								심정섭의 입시 현장보고서",20200302,가정/육아,14800,8.8,232,0,12,0,0
"아무튼, 메모(아무튼 시리즈 28)",이것으로 나의 내일이 만들어질 것이다,20200315,시/에세이,9900,9.3,166,1,7,0,0
일하는 방법을 제대로 배운 건 처음입니다,가장 중요하지만 아무도 가르쳐 주지 않았던 일의 정석,20200302,자기계발,15000,8.4,240,1,22,0,0
맛있는 디자인 포토샵 CC 2020,"가장 완벽한 디자인 레시피
							
							
								|
								핵심 기능을 담은 기본편+실무 예제가 풍부한 활용편",20200306,컴퓨터/IT,21000,9.7,440,1,19,0,0
짖지 않는 개(양장본 HardCover),,20200228,유아(0~7세),13000,10,60,0,7,0,0
세계의 신과 영웅들(레전드 오브 레전드)(양장본 HardCover),너무 재미있어서 밤새워 읽는 세계 신화와 전설,20200316,어린이(초등),17800,10,224,0,10,0,0
다이아몬드 에이스 ACT2. 16,,20200325,만화,5000,10,208,1,18,0,0
포스트휴먼이 몰려온다,"AI 시대, 다시 인간의 길을 여는 키워드 8",20200228,정치/사회,15800,9.2,272,0,11,0,0
짜증 나지 않았어!(양장본 HardCover),,20200221,유아(0~7세),12000,10,40,0,10,0,0
이상한 과자 가게 전천당. 5(양장본 HardCover),,20200320,어린이(초등),12000,9.7,156,1,16,0,0
고깔모자의 아틀리에. 6,,20200325,만화,5000,9.5,176,1,13,0,0
도덕경제학,왜 경제적 인센티브는 선한 시민을 대체할 수 없는가,20200228,경제/경영,18000,10,388,1,5,0,0
"나, 페미니즘하다(더 생각 인문학 시리즈 11)",,20200225,정치/사회,13000,0,200,0,9,0,0
너무 사랑하지만 힘든 걸 어떡해(양장본 HardCover),,20200306,가정/육아,16000,10,164,1,17,0,0
신·중년을 위한 유튜브 쉽게 배우기,,20200214,컴퓨터/IT,17000,10,200,0,19,0,0
그린글라스 하우스. 1,,20200228,소설,12500,10,256,1,12,0,0
나는 인생에서 중요한 것만 남기기로 했다,단순한 삶이 불러온 극적인 변화,20200310,자기계발,15000,9.3,240,1,22,0,0
간지럼 타는 책!(양장본 HardCover),,20200221,유아(0~7세),12000,0,40,0,9,0,0
이상한 과자 가게 전천당. 6(양장본 HardCover),,20200320,어린이(초등),12000,9.8,164,1,16,0,0
하이스코어 걸. 8,,20200331,만화,6500,9.8,178,1,10,0,0
우리의 불행은 당연하지 않습니다,대한민국의 불편한 진실을 직시하다,20200306,정치/사회,16500,9.4,260,1,17,0,0
초보 엄마로 살아남기,"그래픽 노블
							
							
								|
								산후 우울증 탈출 스토리",20200213,가정/육아,13000,0,116,1,11,0,0
첫 주식 투자 공부(차트가 보이고 종목이 읽히는),,20200311,경제/경영,17500,10,328,1,10,0,0
나는 그냥 꼰대로 살기로 했다,‘요즘 것들’과 세련되고 현명하게 공생하는 생존의 기술,20200227,자기계발,14000,9,204,1,16,0,0
그린글라스 하우스. 2,,20200228,소설,12500,0,240,1,12,0,0
모닝 루틴,하루를 설레게 만드는 작은 습관,20200305,자기계발,12800,8.5,188,1,5,0,0
신의 직장의 최강 팀 전략,"직원의 성장, 리더의 성과, 회사의 성공이 펼쳐지는 곳",20200302,경제/경영,14000,8.3,240,1,14,0,0
블레임 BLAME!. 3(완전판)(S코믹스),,20200326,만화,19000,10,355,1,13,0,0
형제 이야기(양장본 HardCover),,20200207,유아(0~7세),12000,10,40,0,6,0,0
세계 장수풍뎅이 사전(어린이 생물 도서관 1)(양장본 HardCover),,20200309,어린이(초등),28000,10,288,0,11,0,0
혼돈의 시대 리더의 탄생,,20200226,정치/사회,26800,9.1,712,1,13,0,0
환야. 1(양장본 HardCover),,20200301,소설,17800,9.9,520,1,5,0,0
내 생애 첫 임신 출산 육아책(2020),처음이라 낯선 초보 부모들을 위한 안심 대백과,20200302,가정/육아,22000,10,448,0,16,0,0
돈이 되는 글쓰기의 모든 것,지금 배워 100살까지 써먹는 일과 삶의 진짜 무기,20200224,자기계발,16800,9.3,416,1,15,0,0
엉뚱한 아이를 다루는 법(불의여우 그림책)(양장본 HardCover),,20200301,유아(0~7세),13000,7.5,44,0,13,0,0
조이 오브 워크,최강의 기업들에서 발견한 일의 기쁨을 되찾는 30가지 방법,20200305,경제/경영,16000,9.7,352,1,8,0,0
김지은입니다,안희정 성폭력 고발 554일간의 기록,20200305,정치/사회,17000,9.7,384,1,6,0,0
"다른 사람은 있어도, 틀린 사람은 없어!",,20200315,어린이(초등),13000,0,144,0,22,0,0
블레임 BLAME!. 4(완전판)(S코믹스),,20200326,만화,19000,10,370,1,13,0,0
