도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
암호화폐 수사(디지털 포렌식),블록체인 증거 이해와 수사 기법,20190830,컴퓨터/IT,35000,9,408,1,7,0,0
회계 무작정 따라하기,숫자가 싫은 당신을 위한 세상에서 제일 쉬운 회계책,20190905,경제/경영,16000,8.3,272,1,11,0,0
봄이 왔어요!(리틀페이스),,20190801,유아(0~7세),9000,10,16,0,7,0,0
"연대하는 인간, 호모 솔리다리우스",,20190805,인문,20000,10,412,0,18,0,0
아쿠타가와 류노스케 선집,,20190910,소설,25000,10,852,0,13,0,0
통상의 길 50년,김철수 회고록,20190830,경제/경영,16000,0,300,0,9,0,0
양자 컴퓨터 프로그래밍(클라우드 컴퓨팅),IBM Q Experience로 하는 양자 컴퓨터 프로그래밍,20190916,컴퓨터/IT,35000,6.5,400,1,12,0,0
혜원국어 신의 한 수: 한자편 The Red(2020),"20시간 초단기 완성
							
							
								|
								7 9급 시험을 준비하는 수험생을 위한 최적의 맞춤형 교재",20190923,취업/수험서,23000,9.7,560,0,24,0,0
너를 좋아해(리틀페이스)(보드북),,20190801,유아(0~7세),9000,0,16,0,6,0,0
서양철학(하룻밤에 읽는),쉽게 읽고 깊게 사유하는 지혜로운 시간,20190902,인문,16000,9.6,320,1,4,0,0
부자로 환승하라 머니트레인,부자가 되기 위한 새로운 패러다임,20190903,경제/경영,18000,10,320,0,14,0,0
The Hundred-Page Machine Learning Book(데이터 과학),수식과 간결한 설명을 바탕으로 하는 핵심 머신 러닝,20190830,컴퓨터/IT,25000,10,216,1,38,0,0
생일 축하해!(리틀페이스),,20190801,유아(0~7세),9000,0,16,0,7,0,0
사회통합프로그램 중간평가 실전 모의고사(2020)(시대에듀),단원별 연습문제+실전 모의고사 6회+구술시험 기출 복원문제,20200102,취업/수험서,15000,0,332,0,21,0,0
나를 있게 한 모든 것들,,20190828,소설,9000,10,352,1,13,0,0
차이나는 클라스: 과학 문화 미래 편,"불통의 시대, 교양을 넘어 생존을 위한 질문을 던져라",20190905,인문,15800,8.9,352,1,20,0,0
무안만용 가르바니온,,20190920,소설,14800,0,304,1,10,0,0
실무에서 바로 써먹는 협동조합 업무지식,,20190910,경제/경영,18000,10,360,1,21,0,0
자바스크립트로 하는 자료 구조와 알고리즘(웹 프로페셔널),핵심 자료 구조와 알고리즘을 이해하고 구현하기 위한 입문서,20190830,컴퓨터/IT,30000,9,412,1,22,0,0
여우는 무엇을 하는 걸까요?(리틀페이스),,20190801,유아(0~7세),9000,0,16,0,15,0,0
손자병법(쉽고 바르게 읽는 고전),,20190910,인문,14000,10,400,1,4,0,0
관광통역안내사 2차 면접(2019)(원큐패스),"한국어, 중국어, 영어, 일본어 모범답안 제공!",20190910,취업/수험서,22000,10,248,0,13,0,0
네이버 마케팅의 정석,웹마스터도구와 애널리틱스를 활용한 네이버 SEO 마케팅,20190905,경제/경영,19000,9.8,352,1,11,0,0
한국어 임베딩,"자연어 처리 모델의 성능을 높이는 핵심 비결 Word2Vec에서 ELMo, BERT까지",20190926,컴퓨터/IT,35000,9.5,348,1,7,0,0
울산광역시 교육청 교육공무직 소양평가(인성검사+직무능력검사)(2019),,20191010,취업/수험서,20000,0,388,0,20,0,0
자본주의와 경제적 이성의 광기(양장본 HardCover),,20190905,인문,28000,10,380,1,16,0,0
와일딩 홀(양장본 HardCover),엘리자베스 핸드 장편소설,20190910,소설,12800,10,312,1,5,0,0
어디 있을까: 무늬,콩콩이 물놀이책,20190801,유아(0~7세),11000,0,8,0,10,0,0
광장(양장본 HardCover),,20190907,소설,15000,9.8,280,0,2,0,0
마이클 모부신 운과 실력의 성공 방정식,주식 투자에서 메이저리그까지 승률을 극대화하는 전략,20190920,경제/경영,18000,9.4,352,1,21,0,0
"1등 코딩, 스크래치(최고의 아빠가 알려주는)",2019 SW 교육 정규 과목 채택,20190910,컴퓨터/IT,19000,7.5,416,0,11,0,0
CJ그룹 종합적성검사 통합 기본서(2019 하반기)(위포트),,20190910,취업/수험서,19900,10,472,0,18,0,0
에밀 뒤르켐의 자살론(양장본 HardCover),,20190830,인문,22000,0,580,0,11,0,0
오! 신기방기 괴상한 동물(3D 라이브 극장)(양장본 HardCover),,20190815,유아(0~7세),9500,0,40,0,14,0,0
나는 알리바바로 40억 번다,,20190910,경제/경영,16000,10,284,1,15,0,0
사랑하지만 꺼져 줄래?(앵그리 리틀 걸스 3)(양장본 HardCover),,20190906,소설,12000,0,68,1,12,0,0
유튜브 상위 노출의 모든 것(더 잘 검색되고 더 정확히 도달되는),검색 엔진 최적화부터 동영상 타깃 광고까지 유튜브 마케팅 실전 가이드,20190903,컴퓨터/IT,24000,9,380,1,15,0,0
NCS 한국전력공사 KEPCO 직무능력검사 봉투모의고사(해커스),"한국전력공사 최신 출제경향 및 기출유형 전격 반영
							
							
								|
								기출유형 모의고사로 시험 전 최종 마무리/실전모의고사 4회 제공",20190909,취업/수험서,12900,9.4,234,0,30,0,0
에밀 뒤르켐의 자살론,,20190830,인문,16000,10,580,0,11,0,0
세상에서 젤 귀여운 아기 동물(3D 라이브 극장)(양장본 HardCover),,20190815,유아(0~7세),9500,10,40,0,16,0,0
나는 오지랖으로 돈을 번다,주는 사람이 더 잘되는 천국의 마케팅,20190909,경제/경영,18000,9,402,0,14,0,0
태종국어 화룡점정 기출문제집 세트(2020)(커넥츠 공단기)(전2권),"단순 암기 탈피 / 원리를 통한 문제 해결
							
							
								|
								문법 문학 비문학 어휘 한자",20190910,취업/수험서,32000,10,728,0,18,0,0
나는 LINE 개발자입니다,"라인의 개발 고수 12인의 도전과 기회, 성장의 개발 라이프",20190823,컴퓨터/IT,16000,8.6,252,1,14,0,0
유도라 웰티(세계문학단편선 34),내가 우체국에서 사는 이유 외 31편,20190906,소설,19000,8.9,844,0,6,0,0
피츠제럴드(클래식 클라우드 12),미국 문학의 꺼지지 않는 ‘초록 불빛’,20190906,인문,18800,9.7,316,1,5,0,0
사파리를 빠져나온 야생 동물(3D 라이브 극장)(양장본 HardCover),,20190815,유아(0~7세),9500,0,40,0,15,0,0
이렇게 된 이상 마트로 간다,"엑셀만 하던 대기업 김 사원, 왜 마트를 창업했을까?",20190902,경제/경영,14000,9.6,276,0,15,0,0
엑셀 매크로&VBA 바이블,"실무에 최적화된 엑셀 사용서
							
							
								|
								모든 버전 사용 가능",20190910,컴퓨터/IT,45000,10,1044,1,14,0,0
행정법 3개년 최신판례(3판),,20190906,취업/수험서,10000,10,134,0,12,0,0
"미셸 푸코, 말과 사물(살림지식총서 575)",지식의 풍경과 언어의 검은 태양,20190710,인문,6800,10,150,0,12,0,0
곤충 보고 깜짝 놀랄 뻔!(3D 라이브 극장)(양장본 HardCover),,20190815,유아(0~7세),9500,0,40,0,14,0,0
바쿠간 배틀플래닛 스티커 게임북,,20190730,유아(0~7세),7000,0,32,0,17,0,0
지니어스키트로 배우는 마이크로비트,,20190905,컴퓨터/IT,18000,0,260,0,18,0,0
문법 1000제: Grammar(2020)(심우철),9급/7급/경찰/소방 공무원 영어문제집,20190909,취업/수험서,24000,9.7,408,0,17,0,0
사서산책,논어 맹자 대학 중용,20190902,인문,13000,10,236,0,4,0,0
인생은 언제나 무너지기 일보 직전(큐큐퀴어단편선 2),,20190927,소설,14000,9.4,312,0,18,0,0
케이크(CAKES),사카타 아키코의 사계절 베이킹 앨범,20190927,요리,18000,9,136,1,3,0,0
숲으로 읽는 그림책테라피(다음별 컬렉션 2),,20191007,가정/육아,16000,0,220,0,13,0,0
10대와 통하는 생물학 이야기(10대를 위한 책도둑 시리즈 35),,20191003,과학,15000,0,296,0,16,0,0
리얼 호주(2020-2021년)(리얼 시리즈),가장 멋지게 여행하는 방법,20191025,여행,22000,10,704,1,5,0,0
법원직 9급 기출문제집(2020)(OK)(전면개정판),"법원직(법원사무직렬) 공무원 시험대비
							
							
								|
								2019~2016 헌법/국어/한국사/영어/민법/민사소송법/형법/형사소송법",20191015,취업/수험서,27000,0,744,0,12,0,0
VR Book,"기술과 인지의 상호작용, 가상 현실의 모든 것",20191025,컴퓨터/IT,50000,10,672,1,7,0,0
쓰담쓰담(양장본 HardCover),전금하 그림책,20190926,유아(0~7세),14000,0,64,0,4,0,0
암을 이기는 면역영양 케톤식,암 치료와 예방을 위한 식사요법,20191015,건강,13000,8.8,160,1,15,0,0
명화와 현대 미술(한 권으로 읽는),"그림 속 상징과 테마, 그리고 예술가의 삶",20190930,예술/대중문화,18000,10,408,0,9,0,0
영어발음은 이런 것이다,,20191010,외국어,16000,9.1,364,1,12,0,0
로마법 수업,흔들리지 않는 삶을 위한 천년의 학교,20190925,인문,15500,9.2,268,1,6,0,0
불안의 책(문학동네 세계문학전집 10주년 기념 리커버 특별판)(세계문학전집 130)(양장본 HardCover),,20191001,시/에세이,19000,9.8,616,0,5,0,0
문과1등 이과1등. 1: 유튜브 1등의 탄생,개성만점 1등들의 재능발견 학습만화,20191016,어린이(초등),13000,10,172,1,24,0,0
미생 시즌2. 14(리커버 에디션)(신간),,20191014,만화,13800,9.8,272,0,10,0,0
중국의 엘리트 정치(양장본 HardCover),마오쩌둥에서 시진핑까지,20190925,정치/사회,30000,10,700,1,10,0,0
"매혹의 실크로드: 춤,음악,기예",,20191011,역사/문화,16000,10,260,0,17,0,0
언스케일,,20191017,경제/경영,18000,10,332,1,4,0,0
게으른 족제비와 말을 알아듣는 로봇,,20191004,과학,18000,10,380,1,19,0,0
엄마표 영어에 입시를 더하다,,20191004,가정/육아,15000,9.5,260,1,15,0,0
예제로 배우는 Vue.js,"Vue.js 기초부터 MEVN(MongoDB, Express, Vue.js, Node.js)까지",20191025,컴퓨터/IT,30000,7.5,444,0,14,0,0
초보 공인중개사의 중개실무 이야기 필수체크 37,,20191010,취업/수험서,19000,10,304,0,26,0,0
피너츠 완전판. 16: 1981~1982,,20190930,만화,25000,10,348,1,22,0,0
케토 다이어트,지방을 태우는 식사법,20191010,건강,28000,8.8,430,1,7,0,0
1만단어를 위한 1만개의 퀴즈 Advanced(개정판),,20190901,외국어,15000,9,584,0,25,0,0
실험실의 명화(리커버 에디션),"미술, 과학을 만나다",20190910,예술/대중문화,16800,10,284,0,7,0,0
진실 따위는 중요하지 않다,거짓과 혐오는 어떻게 일상이 되었나,20191004,정치/사회,13000,9.4,208,1,14,0,0
수험생 영양 간편식,22년 차 영양사 엄마가 청소년기 아이에게 챙겨주는 식단,20191010,요리,13500,9.9,194,0,10,0,0
문화냉전,미국의 공보선전과 주한미공보원 영화,20191004,역사/문화,20000,0,432,0,4,0,0
김정희: 고난 속에서 꽃피운 고고한 예술(예술가들이 사는 마을 19),,20190930,어린이(초등),12000,10,100,0,22,0,0
그리고 먹고살려고요(작가특보 시리즈),,20191010,인문,10000,10,176,1,10,0,0
제인 오스틴의 말들(양장본 HardCover),,20191001,시/에세이,16500,9.4,400,1,10,0,0
밀크맨,애나 번스 장편소설,20191004,소설,16800,9.3,500,1,3,0,0
달팽이 화가 마티스(국민서관 그림동화 226),,20190930,유아(0~7세),12000,10,36,1,10,0,0
200세 시대가 온다,실리콘밸리의 사상 초유 인체 혁명 프로젝트,20190924,경제/경영,18000,9.6,344,1,11,0,0
"안녕, 동그라미",일이 에세이,20191014,시/에세이,12800,10,288,0,8,0,0
메뚜기 도감(주머니 속)(생태 탐사의 길잡이 12),,20190930,과학,13000,7.5,216,0,6,0,0
금융 사이버 보안 리스크 관리,금융기관의 사이버 보안 취약점 이해와 분석 관리,20191024,컴퓨터/IT,25000,0,260,1,16,0,0
"JLPT 단어장 N3, N2, N1(진짜 한 권으로 끝내는)",,20191001,외국어,12800,10,360,0,19,0,0
유튜버 잼잼 미국에 떴다!(유튜브 스타 세계 여행 1),,20190924,어린이(초등),13000,10,46,0,14,0,0
두려움 없는 조직,,20191001,경제/경영,18000,9,288,1,9,0,0
소프트웨어공학(독학사 3단계 컴퓨터과학과),,20191021,취업/수험서,28000,10,612,0,7,0,0
삶에 지칠 때 작가가 버티는 법(작가특보 시리즈),,20191010,인문,10000,10,144,1,17,0,0
환상 동물 일러스트(펜 하나로 쉽게 그리는),"뉴욕에서 활동하는 그래픽 디자이너 김희겸의 초간단 드로잉
							
							
								|
								초보자를 위한 단계별 가이드",20190925,예술/대중문화,13000,0,128,1,10,0,0
임진전쟁과 민족의 탄생,,20191007,역사/문화,19000,10,286,1,12,0,0
"왜요, 그 말이 어때서요?",나도 모르게 쓰는 차별의 언어,20191002,정치/사회,13000,6.4,152,1,14,0,0
운동이라는 것을 한번 해보자!,용자의 365 다이어트,20170626,건강,16000,9.5,352,1,16,0,0
호재(오늘의 젊은 작가 23)(양장본 HardCover),황현진 장편소설,20190927,소설,13000,9.2,208,1,2,0,0
소녀의 세계 세트(1-9권)(전9권),,20191018,만화,108000,10,2700,0,9,0,0
황지희의 황금 레시피,집밥의 품격을 높이는 비법 노트,20191004,요리,13000,10,216,0,11,0,0
잠 못 드는 너에게(웅진 모두의 그림책 26),,20190926,유아(0~7세),13000,10,64,0,10,0,0
혹시 이 세상이 손바닥만 한 스노볼은 아닐까,거리를 두면 알게 되는 인생의 이면,20191007,시/에세이,13000,9.4,240,1,24,0,0
뭐라고? 마감하느라 안 들렸어(작가특보 시리즈),,20191010,인문,10000,10,160,1,16,0,0
사고실험,복잡한 세상을 쪼개어 단순하게 이해하려는 시도,20191001,과학,15000,9,264,1,4,0,0
IT에 몸담은 이들을 위한 지적 생산 기술,,20191014,컴퓨터/IT,24000,9.3,288,1,23,0,0
정혜영의 식탁(양장본 HardCover),"TABLE
							
							
								|
								가족을 위해 짓고, 만들고, 담아 내는 정혜영의 따뜻한 식탁 이야기",20191025,요리,26800,7.1,272,1,7,0,0
책의 민족(양장본 HardCover),유대인 디아스포라 4천 년의 역사,20191007,역사/문화,30000,0,716,1,5,0,0
방귀학 개론,세상 진지한 방귀 교과서,20191001,과학,14500,10,200,1,6,0,0
나혼자 끝내는 베트남어 단어장(스프링),(MP3 + 단어 암기 동영상 포함),20191001,외국어,13800,0,216,0,16,0,0
북유럽 신화(양장본 HardCover),"오딘, 토르, 로키 이야기",20190930,예술/대중문화,25000,10,240,1,6,0,0
"평화의 길, 통일의 꿈",명사 초청 대담 ‘평화공부와 통일여행’,20190927,정치/사회,15000,10,264,0,12,0,0
생리를 시작한 너에게,소녀들을 위한 솔직하고 유쾌한 생리 안내서,20191007,어린이(초등),13000,9.8,174,0,11,0,0
유튜브 젊은 부자들,구독자 0명에서 억대 연봉을 달성한 23인 성공 비결,20190926,경제/경영,16000,9.4,352,1,10,0,0
NCS 한국수자원공사 직업기초능력평가&실전모의고사(2019 하반기)(K-Water)(전면개정판 13판),"2019년 하반기 2차 채용 대비, 주요 공기업 기출복원문제, NCS 영역별 출제
							
							
								|
								NCS 영역별 출제예상문제 수록, 온라인 모의고사 무료제공",20191025,취업/수험서,20000,0,368,0,27,0,0
빌러비드(문학동네 세계문학전집 10주년 기념 리커버 특별판)(세계문학전집 116)(양장본 HardCover),,20191001,소설,16000,9.6,476,1,4,0,0
스뾰강과 스퓨랑(신비수풀라 숲에서 만난)(비룡소의 그림동화 265)(양장본 HardCover),,20190725,유아(0~7세),12000,10,40,0,8,0,0
소녀의 세계 세트(6-9권)(전4권),,20191018,만화,48000,10,1200,0,9,0,0
행복한 허수아비(양장본 HardCover),,20191010,유아(0~7세),15000,10,48,1,8,0,0
자본은 전쟁을 원한다(질문의 책 27),히틀러와 독일 미국의 자본가들 그리고 제2차 세계대전,20191001,역사/문화,23000,9.5,432,0,11,0,0
훈민정음 해례본을 찾아라,,20191009,어린이(초등),12000,0,188,0,13,0,0
오늘부터 그림,대충 그럴싸하게 그리는 야매스케치,20191010,예술/대중문화,13500,9.4,264,0,7,0,0
백광훈 형사소송법 대표유형 기출문제집(2020),법원/검찰/교정/경찰/승진 변호사 시험대비,20200210,취업/수험서,35000,9.8,712,0,20,0,0
정량×정성 분석 바이블(양장본 HardCover),최강의 의사결정과 문제해결을 위한,20191015,경제/경영,25000,7.5,448,1,12,0,0
파이썬을 활용한 딥러닝 전이학습(데이터 사이언스 시리즈 42),Transfer Learning으로 빠르고 손쉽게 구축하는 고급 딥러닝 모델,20191011,컴퓨터/IT,30000,10,412,0,17,0,0
친절하게 웃어주면 결혼까지 생각하는 남자들,"남성문화에 대한 고백, 페미니즘을 향한 연대",20190924,정치/사회,16000,9.2,328,1,23,0,0
몬스트리스. 1: 깨어남(에프 그래픽 컬렉션),,20191030,만화,20000,0,208,1,13,0,0
과학책 읽어주는 공대생,요즘 공대생이 탐한 과학 고전들,20191007,과학,15000,8.8,268,1,12,0,0
한글교양,한국인이라면 알아야 할 한글에 관한 모든 것,20190930,인문,13800,10,256,0,4,0,0
숨그네(문학동네 세계문학전집 10주년 기념 리커버 특별판)(세계문학전집 31)(양장본 HardCover),,20191001,소설,13500,9.7,352,1,3,0,0
맥주 스타일 사전(2판),,20191015,요리,25000,10,456,0,9,0,0
더 강해지다 Active Defense,실습으로 미리 준비하는 보안 프레임워크,20191011,컴퓨터/IT,21000,10,284,1,21,0,0
