도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
유튜브 구독자 100만 만들기,"구독자 340만 보겸의 알짜 노하우
							
							
								|
								누구도 말해준 적 없는 유튜브 구독자 늘리는 진짜 비법!",20190730,자기계발,15000,8.6,296,1,16,0,0
미래의 아이 교육 어떡하죠?,4차 산업혁명 시대 맞춤형 자녀 교육법,20190723,가정/육아,15000,10,284,0,15,0,0
청와대(신나는 교과 체험학습 53),나랏일을 돌보며 국민을 섬기는 곳,20190715,어린이(초등),8500,10,64,0,3,0,0
내 이야기는 내가 만들거야(국민서관 그림동화 224)(양장본 HardCover),,20190729,유아(0~7세),11000,0,44,1,14,0,0
스티커 컬러링 키트 반 고흐: 빈센트 반 고흐 자화상,,20190725,취미/실용/스포츠,2500,10,8,0,29,0,0
리더의 마음(맨프레드 케츠 드 브리스의),이해받지 못한 자들의 마음을 읽다,20190731,경제/경영,14800,10,256,1,6,0,0
감정은 패턴이다,부정의 감정을 긍정의 감정으로 바꾸는 법,20190805,인문,16000,9.3,402,1,8,0,0
최강의 일머리(능력을 두 배로 인정받는),,20190708,자기계발,16000,9.5,336,1,7,0,0
마음챙김 확립 수행(아날라요 비구의),,20190730,종교,20000,9.8,360,1,10,0,0
비행기를 타면(보드북),꼬마 몬스터의 바른예절 가이드,20190719,유아(0~7세),10000,9.6,12,0,7,0,0
재건축 재개발 사례실무(2019년 10월 24일 시행에 따른(조문별)),,20190810,기술/공학,30000,0,545,0,12,0,0
덴마 어나더 에피소드. 2: 별을 수확하는 자들,dcdc 장편소설,20190820,소설,12000,0,276,0,26,0,0
유튜브! 아이의 놀이터가 되다,유튜브로 세상을 보는 아이 유튜브로 아이를 이해하는 엄마,20190720,가정/육아,15000,10,224,1,16,0,0
수학 귀신(개정판)(즐거운지식 1)(양장본 HardCover),수학을 싫어하는 한 소년이 수학의 원리를 깨우치기까지,20190801,어린이(초등),15000,9.6,296,0,5,0,0
미니언즈 스티커 아트(조각을 맞추면 귀여움이 완성되는),,20190702,취미/실용/스포츠,15800,8.1,82,0,11,0,0
좋은 일자리의 힘,초우량 기업들이 선택한 가장 강력한 무기,20190801,경제/경영,16500,9.6,348,1,9,0,0
"은혜, 어떻게 받을 수 있을까?(How book serles 3)",영적 능력을 더하는 놀라운 은혜의 기쁨,20190806,종교,12000,10,216,0,17,0,0
시릴 외로운 먹구름(양장본 HardCover),꼬마 몬스터의 바른예절 가이드,20190712,유아(0~7세),12000,10,40,0,10,0,0
세상을 바꾼 12가지 질병,,20190715,기술/공학,18000,10,375,1,14,0,0
덴마 어나더 에피소드. 3: 무간도 가이아의 성소,dcdc 장편소설,20190820,소설,12000,0,224,0,27,0,0
하이에나 패밀리. 2: 구출 대작전(456북클럽)(양장본 HardCover),,20190730,어린이(초등),12000,10,292,0,19,0,0
아기 발달 백과(김수연의)(개정판),0-5세 집에서 하는 성장발달 검사&발달 놀이,20190722,가정/육아,18500,9.6,468,0,8,0,0
오늘 참 괜찮은 나를 만났다(개정증보판),,20190731,인문,14800,9.7,336,1,15,0,0
한복 짓는 시간,남녀 한복부터 미니어처 한복까지,20190726,취미/실용/스포츠,19000,10,168,1,8,0,0
크리에이티브 지니어스(남과 다른 생각을 인큐베이팅하는),,20190825,경제/경영,25000,9.7,480,1,11,0,0
원력의 화신,부처님의 길을 걷는 수행자들,20190814,종교,15500,0,256,1,6,0,0
이 사랑은 세상에서 가장 아름다운 비,,20190725,소설,13000,7.5,360,1,20,0,0
"마취, 통증, 생명 이야기(위 원장의)",수술 환자를 위한 필독서! 마통생 이야기,20190722,기술/공학,20000,0,344,0,14,0,0
사춘기 내 딸 사용 설명서,자존감은 지켜 주고 서로에게 상처 주지 않는,20190715,가정/육아,13800,10,272,0,14,0,0
빈대 가족의 덜렁이는 유튜브 스타,,20190730,어린이(초등),9500,9.6,192,0,18,0,0
우리는 당신에 대해 조금 알고 있습니다(양장본 HardCover),권정민 그림책,20190801,유아(0~7세),12800,10,44,0,21,0,0
동아시아 여러문자와 한글,한글 창제의 비밀을 밝히다,20190729,인문,18000,10,420,0,13,0,0
홈패션 소품 49,재봉틀과 바느질로 생활 소품 만들기,20190712,취미/실용/스포츠,26000,9.7,320,0,9,0,0
여섯자의 소년 세트(전3권),,20190730,만화,39000,0,2130,0,10,0,0
멋쟁이 분홍돼지(꼬마둥이 5)(양장본 HardCover),,20190730,어린이(초등),12000,0,36,0,8,0,0
대의를 꿈꾸다,역학탐정 임현술의 못다 한 이야기,20190710,기술/공학,20000,0,339,0,7,0,0
대한민국 부부 행복하신가요?,만사형통 운수대통 부부행복학 36강,20190827,가정/육아,15000,10,304,0,15,0,0
정브르가 알려주는 파충류 체험 백과(체험하는 바이킹 시리즈),"도마뱀, 카멜레온, 뱀, 거북이를 잘 키우고 싶은 어린이를 위한 생태도감",20190820,어린이(초등),13800,9.5,192,1,19,0,0
낚시 매듭 교과서(지적생활자를 위한 교과서),"베테랑을 위한 루어, 바늘줄, 쇼크 리더, 더블라인 초간단 매듭 구조 해설",20190710,취미/실용/스포츠,10800,0,128,1,9,0,0
임마누엘 칸트,생애와 철학 체계,20190723,인문,18000,9.7,433,1,7,0,0
성공하는 기업들의 경영전략 노트(경영전략의 핵심 내용만을 다룬),,20190731,경제/경영,15000,10,308,0,17,0,0
오오오!(양장본 HardCover),,20190719,유아(0~7세),12000,10,48,1,4,0,0
여섯자의 소년. 1,,20190730,만화,13000,0,802,0,10,0,0
스마트팩토리 산업동향과 주요 기술동향 / 구축사례 및 관련 로봇시장 분석,,20190805,기술/공학,340000,0,473,0,40,0,0
마법의 그림자놀이 도감(양장본 HardCover),세계 최고 아티스트의 그림자놀이 비법 대공개!,20190725,어린이(초등),18800,0,224,0,12,0,0
퀀텀 점프하는 엄마표 방학 학습법,초등학생 우리 아이는 방학마다 자란다,20190829,가정/육아,15500,0,280,1,18,0,0
부시크래프트 캠핑 교과서,숲과 들판에서 칼과 로프로 가장 멋진 하루를 즐기는 와일드 캠핑 스타일,20190805,취미/실용/스포츠,18000,10,255,1,13,0,0
내가 읽은 옛 편지,삶의 체취가 느껴지는 옛 사람의 편지,20190720,인문,23000,10,354,0,10,0,0
2만원의 철학,동네 헬스장 형 구진완은 어떻게 252억을 투자받았을까,20190808,경제/경영,15000,9.7,243,1,7,0,0
여섯자의 소년. 2,,20190730,만화,13000,0,738,0,10,0,0
아기곰이 곰이 아니라면,,20190730,유아(0~7세),11000,10,32,0,12,0,0
초등 필수 과학 실험 100(교과서가 쉬워지는),실험 설계부터 실험 보고서 작성까지 스스로 할 수 있다!,20190729,어린이(초등),16000,9.8,264,1,15,0,0
비야 알로이시오(Villa Aloysius),,20190707,기술/공학,25000,0,160,0,8,0,0
메타인지 공부법,뇌과학이 설명하는 하브루타 생각 코칭,20190715,가정/육아,15800,10,264,1,8,0,0
나는 매일 푸른 천국에 빠진다,70억 분의 1 프로잠수사가 알려주는 스쿠버다이빙의 모든 것,20190709,취미/실용/스포츠,18000,10,368,0,16,0,0
멈추지 못하는 사람들,무엇이 당신을 끊임없이 확인하고 검색하게 만드는가,20190809,인문,22000,9.8,420,1,11,0,0
뉴노멀 시대의 한반도경제,,20190725,경제/경영,20000,10,372,0,13,0,0
Job? 나는 유튜브 크리에이터가 될 거야!(미래탐험 꿈발전소),,20190719,어린이(초등),12800,9.5,168,0,24,0,0
여섯자의 소년. 3,,20190730,만화,13000,0,588,0,10,0,0
오리가 잠든 사이에(양장본 HardCover),,20190730,유아(0~7세),12000,0,36,0,10,0,0
걷다 느끼다 그리다,건축가 임진우의 감성 에세이,20190705,기술/공학,16000,8.3,244,0,10,0,0
오늘부터 훈육을 그만둡니다,반복되는 훈육 고민을 공감백배 만화로 쉽게 읽고 풀어낸다!,20190709,가정/육아,10800,9.5,188,1,14,0,0
지아의 인형 리페인팅 수업,세상에 하나뿐인 나만의 베이비돌 만들기,20190703,취미/실용/스포츠,23000,9.4,144,0,14,0,0
네트워크의 군주(카이로스총서 58),브뤼노 라투르와 객체지향 철학,20190722,인문,27000,10,512,1,8,0,0
1일 1짠 돈 습관,밥 먹듯 저축하는 ‘작은 부자’들의 재테크 생활,20190730,경제/경영,16000,9.4,284,1,10,0,0
기괴하고 요상한 귀신딱지. 1(양장본 HardCover),,20190730,어린이(초등),13500,9.5,140,0,16,0,0
4차 산업혁명 시대의 생활과 전기전자,,20190901,기술/공학,30000,0,385,1,20,0,0
몬테소리 교육 X 하버드 식 두뇌계발,착하고 현명한 영재로 만드는 육아 비법,20190717,가정/육아,12000,5.8,240,1,20,0,0
사랑스러운 우리집 수세미,"세상, 엔댜, 정세댁의 수세미 함뜨",20190705,취미/실용/스포츠,16800,10,184,0,13,0,0
나는 독서 재테크로 월급 말고 매년 3천만 원 번다,"빚더미에 시달리던 그녀, 독서로 기적을 만들다!",20190819,경제/경영,15000,8.8,330,1,28,0,0
삶으로서의 사유(루카치 다시 읽기 2),루카치의 자전적 기록들,20190726,인문,30000,0,456,1,8,0,0
강치,전민식 장편소설,20190815,소설,15000,9.7,372,1,2,0,0
안녕자두야 코디메이크업색칠,,20190720,유아(0~7세),16000,0,42,0,14,0,0
백종원의 도전 요리왕. 2: 중국,음식으로 맛보는 세계 역사 문화 체험,20190805,어린이(초등),12000,9.6,180,1,18,0,0
The Goal(더 골). 1(30주년 기념 개정판 번역본),당신의 목표는 무엇인가?,20190815,경제/경영,22000,9.9,600,1,8,0,0
귀농해서 무엇을 심을까?,행복한 인생의 도전을 위한 본격 귀농귀촌 가이드,20190811,기술/공학,15000,7.5,296,0,13,0,0
우리 아이 행복한 두뇌를 만드는 공감수업,,20190710,가정/육아,15000,9.9,272,0,22,0,0
브레인 스도쿠 Level 1-2(스프링),200문제 수록,20190731,취미/실용/스포츠,8500,0,249,0,17,0,0
루카치가 읽은 솔제니친(루카치 다시 읽기 3),,20190726,인문,18000,0,160,1,12,0,0
미친 사랑의 서,"작가의 밀애, 책 속의 밀어",20190807,시/에세이,15800,9,416,1,8,0,0
아이돌 타임 프리파라 코디메이크업색칠,,20190720,유아(0~7세),16000,9.2,40,0,20,0,0
로지컬 씽킹,맥킨지식 논리적 사고와 구성의 기술,20190729,경제/경영,14000,8.9,280,1,6,0,0
유한양행 취업을 위해 꼭 알아야 할 용어와 이슈,,20190710,취업/수험서,19500,0,113,0,26,0,0
학교가기 싫은 선생님,부모님들께 전하는 불량교사의 참교육,20190715,가정/육아,13800,0,248,0,11,0,0
브레인 스도쿠 Level 3-4(스프링),,20190731,취미/실용/스포츠,8500,10,249,0,17,0,0
인문적 인간,시와 예술의 힘에 대하여,20190722,인문,16000,10,324,0,6,0,0
일러스트 모비 딕(양장본 HardCover),,20190812,소설,33000,9.1,928,1,9,0,0
뉴욕좀비,슌하오 리우 장편소설,20190725,소설,13500,0,380,1,4,0,0
세력이 당황하는 개미투자 절대공식,월급만큼 더 번다! 슈퍼개미 이주영의 특급 매매기법,20190815,경제/경영,16000,6.5,188,1,18,0,0
종근당 취업을 위해 꼭 알아야 할 용어와 이슈,,20190717,취업/수험서,19500,0,115,0,25,0,0
교보문고,,20190718,가정/육아,10000,0,52,0,4,0,0
코르뷔지에 넌 오늘도 행복하니,"네임리스건축이 짓고, 에이리가족이 채워가는 아홉칸집 이야기",20190704,취미/실용/스포츠,16000,10,272,0,16,0,0
롤랑 바르트의 사진(양장본 HardCover),비평적 조망,20190727,인문,20000,10,316,1,10,0,0
바스라그 연대기. 3: 상흔(상),차이나 미에빌 장편소설,20190808,소설,16500,10,480,1,15,0,0
우리가 알아야 할 도시 디자인 101(101 Things I Learned 시리즈)(양장본 HardCover),,20190828,기술/공학,16000,9.5,216,1,20,0,0
따라하면 매출이 따라오는 유튜브 마케팅,,20190801,경제/경영,15000,9.4,232,1,21,0,0
행복한 습관이 행복을 만든다,"가족, 내 삶의 울타리",20190705,가정/육아,13200,0,228,1,15,0,0
최강 스도쿠. 1: 초급(스프링),,20190715,취미/실용/스포츠,8000,0,168,0,13,0,0
"길들여진, 길들여지지 않은",,20190729,인문,15800,9,328,1,14,0,0
금융 제론톨로지(FINANCIAL GERONTOLOGY),초고령사회의 새로운 자산관리 패러다임 금융노년학,20190722,경제/경영,18000,0,222,1,8,0,0
꿀벌과 인간,,20190705,기술/공학,20000,0,233,1,6,0,0
왜 부모는 자녀를 불행하게 만드는가,전 거창고 교장 전성은의 참 행복론,20190729,가정/육아,14900,0,252,0,19,0,0
"스무살, 반야심경에 미치다",,20190725,인문,15000,9.3,248,0,14,0,0
최강 스도쿠. 2: 중급(스프링),,20190715,취미/실용/스포츠,8000,0,168,0,13,0,0
허수아비: 사막의망자들,,20190729,소설,15800,10,448,1,12,0,0
사무력,생각하는 힘 되게 하는 힘,20190731,경제/경영,17000,9.9,303,0,3,0,0
Organic Chemistry 솔메 기초이론,PEET/MEET/DEET 대비,20190706,기술/공학,8000,8.6,101,0,25,0,0
언어사춘기,"주인의 삶 vs. 노예의 삶, 언어사춘기가 결정한다",20190719,가정/육아,14500,9,248,1,5,0,0
음식의 말,"모든 주방에는 이야기가 있다
							
							
								|
								먹어도 먹어도 배고픈 미식가를 위해",20190820,인문,14800,9.7,282,1,5,0,0
최강 스도쿠. 3: 고급(스프링),,20190715,취미/실용/스포츠,8000,10,168,0,13,0,0
사랑했고 미워했다,,20190830,소설,14800,0,320,1,9,0,0
묻히지 못한 자들의 노래(양장본 HardCover),제스민 워드 장편소설,20190805,소설,15800,8.6,404,1,13,0,0
가르치지 말고 플레이하라,인적자원개발 게이미피케이션,20190806,경제/경영,18000,10,292,0,13,0,0
의미중심 집단정신치료(진행성 암 환자를 위한),치료 매뉴얼,20190731,기술/공학,20000,7.5,144,0,11,0,0
엄마가 말투를 바꾸면 아이는 행복해집니다,아이의 행복을 위한 엄마의 말하기 수업,20190809,가정/육아,15000,9.8,310,1,22,0,0
독서에 미친 사람들,현장 경험을 바탕으로 한 독서모임 운영 노하우와 실천 가이드,20190812,인문,14000,7.5,236,0,10,0,0
스포츠클라이밍의 거의 모든 것,,20190731,취미/실용/스포츠,20000,0,416,0,16,0,0
"땅 투자, 이렇게 한번 해볼래요?",서류만 읽을 줄 알면 돈 되는 땅이 보인다,20190801,경제/경영,17000,7.5,352,1,18,0,0
"화내기 두 번, 후회하기 한 번(앵그리 리틀 걸스 2)(양장본 HardCover)",,20190730,소설,12000,10,88,0,17,0,0
어지럼증 바로알기(어지럼 전문가들이 쉽게 알려주는),,20190708,기술/공학,15000,0,116,0,9,0,0
감정을 초월하라(지혜의 연금술 43),"분노, 질투, 두려움에 대한 오쇼의 명상 강의",20190905,인문,19500,10,200,1,8,0,0
둘이 하나되는 이야기,,20190701,가정/육아,15000,10,284,1,11,0,0
스포츠 교육의 미래,티칭이 아니라 코칭이다,20190720,취미/실용/스포츠,15000,5,256,0,10,0,0
생맥주 위생관리(맛있는 맥주를 위한),"""생맥주 취급매장 성공을 위한 필독서""",20190701,기술/공학,20000,2.5,271,0,8,0,0
왜 당신만 못 파는가,3개월 만에 완성하는 저비용 고효율 온라인 마케팅 전략,20190717,경제/경영,13800,5.4,254,1,11,0,0
지적이고 과학적인 음주탐구생활,술에 관한 깊고 넓은 인문학 강의,20190823,인문,14000,10,252,1,16,0,0
하브루타 부모 교육(아이의 생각이 쑥쑥 자라는),동화 하브루타와 한자 하브루타 수록,20190730,가정/육아,14800,10,236,1,10,0,0
수학퍼즐,머리가 좋아지는 두뇌트레이닝북,20190731,취미/실용/스포츠,8900,10,163,0,4,0,0
모비 딕,,20190801,소설,22000,9.6,718,1,4,0,0
숲에서 길을 만들고 물을 다루다,숲 인문학자를 꿈꾸는 산림기술자의 숲속 단상,20190711,기술/공학,15000,0,272,0,17,0,0
마르크스 철학 연습,세상을 직시하게 하는 한 권의 철학,20190802,인문,12000,8.8,164,1,10,0,0
아이를 위한 엄마의 자존감 공부,,20190719,가정/육아,14000,0,263,1,17,0,0
마크라메 행잉 화분,"그린 인테리어의 시작, 행잉 화분 만들기",20190711,취미/실용/스포츠,14000,9.2,84,1,10,0,0
웃음을 선물할게(창비청소년문학 91),,20190726,소설,12000,0,192,0,8,0,0
프로이트: 아웃사이더의 심리학,,20190726,인문,15000,8.3,252,1,16,0,0
"틱 증상, ADHD, 발달장애 가정에서 치료하기",발달장애 아이를 둔 한의사 엄마의 치료법,20190801,가정/육아,14000,10,248,0,26,0,0
전국 52명산 지도첩,"한 주에 하나씩, 이번 주 어느 산에 갈까?",20190724,취미/실용/스포츠,19900,0,212,0,11,0,0
유튜브 스타 일주일이면 충분해(탐 청소년 문학 22),다비드의 아싸 탈출기,20190723,소설,13000,0,276,0,16,0,0
세상에서 제일 귀여운 클레이 대백과,유아 촉감놀이부터 초등 방과후까지 책임지는,20190719,가정/육아,17000,10,300,0,19,0,0
근린생활자,배지영 소설집,20190729,소설,13500,7.9,290,1,5,0,0
놀면서 스마트해지는 두뇌 자극 플레이북 딴짓거리: Easy,,20190710,취미/실용/스포츠,12500,9.6,126,0,32,0,0
나랏말싸미 맹가노니,이야기의 탄생,20190808,인문,15000,10,400,1,10,0,0
